objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
436900,False,63.203,1963,True,https://images.metmuseum.org/CRDImages/ep/original/0007.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/0007.jpg,[],"[{'constituentID': 107935, 'role': 'Artist', 'name': 'Lippo di Benivieni', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500021499', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3242255', 'gender': ''}]",European Paintings,Painting fragment,Madonna and Child,,,,,,Artist,,Lippo di Benivieni,"Italian, Florentine, active 1296–1327",,Lippo di Benivieni,Italian,1296,1327,,https://www.wikidata.org/wiki/Q3242255,http://vocab.getty.edu/page/ulan/500021499,,1296,1327,"Tempera on wood, gold ground",67 1/4 x 33 3/4 in. (170.8 x 85.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 170.8, 'Width': 85.7}}]","Gift of Robert Lehman, 1963",,,,,,,,,,,,Paintings,,,2020-09-16T18:35:19.457Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436900,"[{'term': 'Doves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250045', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2984138'}, {'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q19912863,False,
436901,False,44.36.3,1944,True,https://images.metmuseum.org/CRDImages/ep/original/132457.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/132457.jpg,[],"[{'constituentID': 166180, 'role': 'Artist', 'name': 'David Loggan', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030441', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5236742', 'gender': ''}]",European Paintings,"Painting, miniature",Portrait of a Man,,,,,,Artist,,David Loggan,"British, Gdansk 1634–1692 London",,"Loggan, David",British,1634,1692,,https://www.wikidata.org/wiki/Q5236742,http://vocab.getty.edu/page/ulan/500030441,1680,1680,1680,Plumbago on vellum,"Oval, 5 1/4 x 4 1/4 in. (132 x 107 mm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 13.3, 'Width': 10.8}}]","Rogers Fund, 1944",,,,,,,,,,,,Miniatures,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436901,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19913936,False,
436902,False,80.3.245a,1880,True,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-009.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-009.jpg,[],"[{'constituentID': 164171, 'role': 'Artist', 'name': 'Aurelio Lomi', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500009837', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2281880', 'gender': ''}]",European Paintings,"Painting, monochrome",The Gathering of Manna,,,,,,Artist,,Aurelio Lomi,"Italian, Pisa 1556–1622 Genoa (?)",,"Lomi, Aurelio",Italian,1556,1622,,https://www.wikidata.org/wiki/Q2281880,http://vocab.getty.edu/page/ulan/500009837,,1576,1622,Oil on canvas,41 1/2 x 42 3/4 in. (105.4 x 108.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 105.4, 'Width': 108.6}}]","Gift of Cornelius Vanderbilt, 1880",,,,,,,,,,,,Paintings,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436902,"[{'term': 'Manna', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q241156'}, {'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}, {'term': 'Tents', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300005694', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170544'}, {'term': 'Children', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025945', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7569'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Crowd', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q13430821'}]",https://www.wikidata.org/wiki/Q19911999,False,
436903,False,14.32.2,1914,True,https://images.metmuseum.org/CRDImages/ep/original/DP124057.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP124057.jpg,[],"[{'constituentID': 162078, 'role': 'Artist', 'name': 'Pietro Longhi (Pietro Falca)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500023454', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q447058', 'gender': ''}]",European Paintings,Painting,The Visit,,,,,,Artist,,Pietro Longhi (Pietro Falca),"Italian, Venice 1701–1785 Venice",,"Longhi, Pietro (Pietro Falca)",Italian,1701,1785,,https://www.wikidata.org/wiki/Q447058,http://vocab.getty.edu/page/ulan/500023454,1746,1746,1746,Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 61, 'Width': 49.5}}]","Frederick C. Hewitt Fund, 1912",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436903,"[{'term': 'Interiors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300391239', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2998430'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}]",https://www.wikidata.org/wiki/Q19911542,True,630
436904,False,14.32.1,1914,True,https://images.metmuseum.org/CRDImages/ep/original/DP123833.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP123833.jpg,[],"[{'constituentID': 162078, 'role': 'Artist', 'name': 'Pietro Longhi (Pietro Falca)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500023454', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q447058', 'gender': ''}]",European Paintings,Painting,The Letter,,,,,,Artist,,Pietro Longhi (Pietro Falca),"Italian, Venice 1701–1785 Venice",,"Longhi, Pietro (Pietro Falca)",Italian,1701,1785,,https://www.wikidata.org/wiki/Q447058,http://vocab.getty.edu/page/ulan/500023454,1746,1746,1746,Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 61, 'Width': 49.5}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.81, 'Height': 69.8501, 'Width': 58.4201}}]","Frederick C. Hewitt Fund, 1912",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436904,"[{'term': 'Interiors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300391239', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2998430'}, {'term': 'Sleeping', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375130', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q35831'}, {'term': 'Dolls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300211087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q168658'}, {'term': 'Girls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247581', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3031'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Reading', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300248178', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q199657'}]",https://www.wikidata.org/wiki/Q19911512,True,630
436905,False,36.16,1936,True,https://images.metmuseum.org/CRDImages/ep/original/DP123846.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP123846.jpg,[],"[{'constituentID': 162078, 'role': 'Artist', 'name': 'Pietro Longhi (Pietro Falca)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500023454', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q447058', 'gender': ''}]",European Paintings,Painting,The Meeting,,,,,,Artist,,Pietro Longhi (Pietro Falca),"Italian, Venice 1701–1785 Venice",,"Longhi, Pietro (Pietro Falca)",Italian,1701,1785,,https://www.wikidata.org/wiki/Q447058,http://vocab.getty.edu/page/ulan/500023454,1746,1746,1746,Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 61, 'Width': 49.5}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 4.445, 'Height': 71.4376, 'Width': 59.6901}}]","Gift of Samuel H. Kress, 1936",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436905,"[{'term': 'Masks', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300262834', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q161524'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q19911503,True,630
436906,False,17.190.12,1917,True,https://images.metmuseum.org/CRDImages/ep/original/DP124058.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP124058.jpg,[],"[{'constituentID': 162078, 'role': 'Artist', 'name': 'Pietro Longhi (Pietro Falca)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500023454', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q447058', 'gender': ''}]",European Paintings,Painting,The Temptation,,,,,,Artist,,Pietro Longhi (Pietro Falca),"Italian, Venice 1701–1785 Venice",,"Longhi, Pietro (Pietro Falca)",Italian,1701,1785,,https://www.wikidata.org/wiki/Q447058,http://vocab.getty.edu/page/ulan/500023454,1746,1746,1746,Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 61, 'Width': 49.5}}]","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436906,"[{'term': 'Interiors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300391239', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2998430'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Prostitutes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189023', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q14915751'}, {'term': 'Servants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025874', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q54128'}]",https://www.wikidata.org/wiki/Q19911524,False,630
436907,False,41.190.26,1941,True,https://images.metmuseum.org/CRDImages/ep/original/ep41.190.26.bw.R.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/ep41.190.26.bw.R.jpg,[],"[{'constituentID': 165523, 'role': 'Artist', 'name': 'Ambrogio Lorenzetti', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500012547', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q211562', 'gender': ''}]",European Paintings,Painting,Madonna and Child,,,,,,Artist,,Ambrogio Lorenzetti,"Italian, Siena, active 1319–47",,"Lorenzetti, Ambrogio",Italian,1319,1347,,https://www.wikidata.org/wiki/Q211562,http://vocab.getty.edu/page/ulan/500012547,,1319,1347,"Tempera on wood, gold ground","Arched top, 37 x 22 1/8 in. (94 x 56.2 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 94, 'Width': 56.2}}]","Bequest of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,,2020-09-16T18:35:19.457Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436907,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q19912149,False,
436908,False,13.212,1913,True,https://images.metmuseum.org/CRDImages/ep/original/SF Lorenzetti.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/SF Lorenzetti.jpg,[],"[{'constituentID': 162079, 'role': 'Artist', 'name': 'Pietro Lorenzetti', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030946', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q309635', 'gender': ''}]",European Paintings,Painting,Saint Catherine of Alexandria,,,,,,Artist,,Pietro Lorenzetti,"Italian, active Siena 1320–44",,"Lorenzetti, Pietro",Italian,1320,1344,,https://www.wikidata.org/wiki/Q309635,http://vocab.getty.edu/page/ulan/500030946,ca. 1342,1337,1347,"Tempera on wood, gold ground",Overall 26 x 16 1/4 in. (66 x 41.3 cm); painted surface 24 1/2 x 16 1/4 in. (62.2 x 41.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 66, 'Width': 41.3}}]","Rogers Fund, 1913",,,,,,,,,,,,Paintings,,,2023-11-21T04:57:17.933Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436908,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Saint Catherine', 'AAT_URL': None, 'Wikidata_URL': None}]",https://www.wikidata.org/wiki/Q20167186,True,640
436909,False,09.197,1909,True,https://images.metmuseum.org/CRDImages/ep/original/DP358280.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP358280.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/DT210699.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/Lorenzo di Credi M&C.jpg']","[{'constituentID': 163590, 'role': 'Artist', 'name': 'Lorenzo di Credi (Lorenzo d&#39;Andrea d&#39;Oderigo)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115418', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q8511', 'gender': ''}]",European Paintings,Painting,Madonna Adoring the Child with the Infant Saint John the Baptist and an Angel,,,,,,Artist,,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),"Italian, Florence 1456/59–1536 Florence",,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),Italian,1456,1536,,https://www.wikidata.org/wiki/Q8511,http://vocab.getty.edu/page/ulan/500115418,early 1490s,1490,1490,Tempera on wood,Diameter 36 in. (91.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 91.4, 'Width': 91.4}}]","Rogers Fund, 1909",,,,,,,,,,,,Paintings,,,2023-11-18T04:57:10.787Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436909,"[{'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}, {'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}, {'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}, {'term': 'Saint John the Baptist', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40662'}]",https://www.wikidata.org/wiki/Q19905099,False,604
436910,False,43.86.5,1943,True,https://images.metmuseum.org/CRDImages/ep/original/DP161260.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP161260.jpg,[],"[{'constituentID': 163590, 'role': 'Artist', 'name': 'Lorenzo di Credi (Lorenzo d&#39;Andrea d&#39;Oderigo)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115418', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q8511', 'gender': ''}]",European Paintings,Painting,Portrait of a Young Woman,,,,,,Artist,,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),"Italian, Florence 1456/59–1536 Florence",,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),Italian,1456,1536,,https://www.wikidata.org/wiki/Q8511,http://vocab.getty.edu/page/ulan/500115418,ca. 1490–1500,1490,1500,Oil on wood,23 1/8 x 15 3/4 in. (58.7 x 40 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 58.7, 'Width': 40}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.985, 'Height': 81.2802, 'Width': 62.8651}}]","Bequest of Richard De Wolfe Brixey, 1943",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436910,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q20166944,True,602
436911,False,65.14.1,1965,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19549-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19549-001.jpg,[],"[{'constituentID': 162080, 'role': 'Artist', 'name': 'Lorenzo Monaco (Piero di Giovanni)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500026261', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q155376', 'gender': ''}]",European Paintings,Painting,Abraham,,,,,,Artist,,Lorenzo Monaco (Piero di Giovanni),"Italian, Florence (?) ca. 1370–1425 Florence (?)",,Lorenzo Monaco (Piero di Giovanni),Italian,1370,1425,,https://www.wikidata.org/wiki/Q155376,http://vocab.getty.edu/page/ulan/500026261,ca. 1408–10,1408,1410,"Tempera on wood, gold ground",Overall 26 x 16 7/8 in. (66 x 42.9 cm); painted surface 22 7/8 x 16 5/8 in. (58.1 x 42.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 66, 'Width': 42.9}}]","Gwynne Andrews Fund, and Gift of G. Louise Robinson, by exchange, 1965",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436911,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Abraham', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000475', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9181'}]",https://www.wikidata.org/wiki/Q19911763,True,603
436912,False,65.14.4,1965,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19552-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19552-001.jpg,[],"[{'constituentID': 162080, 'role': 'Artist', 'name': 'Lorenzo Monaco (Piero di Giovanni)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500026261', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q155376', 'gender': ''}]",European Paintings,Painting,David,,,,,,Artist,,Lorenzo Monaco (Piero di Giovanni),"Italian, Florence (?) ca. 1370–1425 Florence (?)",,Lorenzo Monaco (Piero di Giovanni),Italian,1370,1425,,https://www.wikidata.org/wiki/Q155376,http://vocab.getty.edu/page/ulan/500026261,ca. 1408–10,1408,1410,"Tempera on wood, gold ground","Arched top, 22 3/8 x 17 in. (56.8 x 43.2 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 56.8, 'Width': 43.2}}]","Gwynne Andrews and Marquand Funds, and Gift of Mrs. Ralph J. Hines, by exchange, 1965",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436912,"[{'term': 'Musical Instruments', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300041620', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34379'}, {'term': 'David', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001014', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q41370'}]",https://www.wikidata.org/wiki/Q19911706,False,603
436913,False,65.14.3,1965,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19551-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19551-001.jpg,[],"[{'constituentID': 162080, 'role': 'Artist', 'name': 'Lorenzo Monaco (Piero di Giovanni)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500026261', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q155376', 'gender': ''}]",European Paintings,Painting,Moses,,,,,,Artist,,Lorenzo Monaco (Piero di Giovanni),"Italian, Florence (?) ca. 1370–1425 Florence (?)",,Lorenzo Monaco (Piero di Giovanni),Italian,1370,1425,,https://www.wikidata.org/wiki/Q155376,http://vocab.getty.edu/page/ulan/500026261,ca. 1408–10,1408,1410,"Tempera on wood, gold ground",Overall 24 1/2 x 17 1/2 in. (62.2 x 44.5 cm); painted surface 22 5/8 x 17 5/8 in. (57.5 x 44.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 62.2, 'Width': 44.5}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 75.5652, 'Width': 54.9276}}]","Gwynne Andrews Fund, and Bequest of Mabel Choate, in memory of her father, Joseph Hodges Choate, by exchange, 1965",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436913,"[{'term': 'Tablets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028879', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2123827'}, {'term': 'Moses', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000167', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9077'}]",https://www.wikidata.org/wiki/Q20167127,False,603
